City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Kolkata,2018,4,17,6.4409,31.33,63.68,4.28
Kolkata,2018,4,18,5.4852,30.44,66.39,3.98
Kolkata,2018,4,19,6.7438,31.09,65.86,4.44
Kolkata,2018,4,20,6.5724,31.24,67.59,5.1
Kolkata,2018,4,21,5.7175,31.37,69.02,5.8
Kolkata,2018,4,22,4.608,30.9,70.61,4.48
Kolkata,2018,4,23,5.8529,31.38,64.69,2.96
Kolkata,2018,4,24,6.3101,31.34,59.8,2.88
Kolkata,2018,4,25,6.3413,31.05,61.67,3.97
Kolkata,2018,4,26,5.6378,30.42,66.91,4.39
Kolkata,2018,4,27,6.6283,29.33,68.73,3.05
Kolkata,2018,4,28,5.0004,29.95,63.83,4.05
Kolkata,2018,4,29,6.1718,30.17,67.43,5.38
Kolkata,2018,4,30,4.5739,29.88,70.34,4.58
Kolkata,2018,5,1,5.359,29.4,70.79,2.88
Kolkata,2018,5,2,5.7125,29.55,71.26,3.04
Kolkata,2018,5,3,6.2491,29.34,67.59,1.66
Kolkata,2018,5,4,5.8889,30.19,65.3,4.17
Kolkata,2018,5,5,6.4356,30.79,69.65,5.98
Kolkata,2018,5,6,5.855,31.54,68.45,6.86
Kolkata,2018,5,7,4.9481,32.27,65.69,5.56
Kolkata,2018,5,8,6.2285,32.83,64.82,5.68
Kolkata,2018,5,9,5.5925,32.89,63.27,4.62
Kolkata,2018,5,10,4.4239,32.23,62.39,4.24
Kolkata,2018,5,11,6.0674,31.7,64.47,4.09
Kolkata,2018,5,12,5.9707,31.27,64.24,3.69
Kolkata,2018,5,13,4.8698,30.35,72.17,3.77
Kolkata,2018,5,14,5.9988,29.58,72.39,2.47
Kolkata,2018,5,15,6.4706,30.27,63.38,4.11
Kolkata,2018,5,16,3.5818,29.2,74.08,5.05
Kolkata,2018,5,17,6.1942,29.92,72.57,2.43
Kolkata,2018,5,18,4.8146,31.15,69.06,3.52
Kolkata,2018,5,19,6.7464,31.42,68.29,3.62
Kolkata,2018,5,20,4.4518,31.25,67.77,4.7
Kolkata,2018,5,21,5.6095,31.39,67.91,4.74
Kolkata,2018,5,22,4.453,30.58,72.41,5.25
Kolkata,2018,5,23,3.5858,29.09,79.63,5.23
Kolkata,2018,5,24,4.9721,29.61,75.92,6.08
Kolkata,2018,5,25,5.1425,30.23,75.12,5.96
Kolkata,2018,5,26,5.9292,30.5,73.9,5.36
Kolkata,2018,5,27,6.8194,30.54,74.48,4.88
Kolkata,2018,5,28,5.6386,31.01,70.61,4.65
Kolkata,2018,5,29,5.7103,31.53,65.19,4.03
Kolkata,2018,5,30,5.5906,31.66,64.21,3.35
Kolkata,2018,5,31,4.5557,31.27,72.18,4.33
Kolkata,2018,6,1,3.2035,28.95,83.27,3.39
Kolkata,2018,6,2,5.4895,28.95,82,3.44
Kolkata,2018,6,3,5.1154,29.85,78.97,3.2
Kolkata,2018,6,4,4.5703,29.77,80.14,2.89
Kolkata,2018,6,5,4.6776,29.09,81.26,3.07
Kolkata,2018,6,6,5.591,29.89,76.41,2.37
Kolkata,2018,6,7,6.3341,30.21,76.83,2.74
Kolkata,2018,6,8,6.1193,29.87,79.72,1.71
Kolkata,2018,6,9,4.1405,29.62,80.01,1.7
Kolkata,2018,6,10,3.8131,28.98,82.81,3.43
Kolkata,2018,6,11,3.2966,30.51,79.58,4.26
Kolkata,2018,6,12,4.3166,29.52,85.69,4.6
