City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Bengaluru,2021,6,20,5.8351,23.76,76.14,5.14
Bengaluru,2021,6,21,5.929,24.33,74.53,4.7
Bengaluru,2021,6,22,5.2855,24.13,75.69,4.02
Bengaluru,2021,6,23,5.6885,24.49,75.38,4.01
Bengaluru,2021,6,24,5.8682,24.26,74.27,4.93
Bengaluru,2021,6,25,6.6238,23.58,74.05,5.17
Bengaluru,2021,6,26,4.2926,23.69,74.48,5.49
Bengaluru,2021,6,27,3.8467,21.82,74.63,5.12
Bengaluru,2021,6,28,5.3671,24.15,68.14,2.68
Bengaluru,2021,6,29,6.3917,25.75,70.26,2.68
Bengaluru,2021,6,30,6.5964,25.61,76.84,2.73
Bengaluru,2021,7,1,3.3391,23.77,87.65,2.87
Bengaluru,2021,7,2,5.6177,23.53,84.52,3.67
Bengaluru,2021,7,3,5.1084,23.68,80.84,2.79
Bengaluru,2021,7,4,5.5973,23.3,83.4,2.72
Bengaluru,2021,7,5,6.3557,24.04,79.99,2.37
Bengaluru,2021,7,6,5.7619,23.77,84.16,2.51
Bengaluru,2021,7,7,4.9903,23.06,86.64,3.03
Bengaluru,2021,7,8,6.0353,23.18,85.38,3.61
Bengaluru,2021,7,9,5.1504,23.25,84.45,4.7
Bengaluru,2021,7,10,4.3805,21.77,82.02,5.73
Bengaluru,2021,7,11,4.1513,21.44,82.45,6.2
Bengaluru,2021,7,12,4.488,21.76,81.82,6.56
Bengaluru,2021,7,13,3.5772,23.28,81.39,6.81
Bengaluru,2021,7,14,2.9892,22.86,84.45,6.85
Bengaluru,2021,7,15,2.6532,22.54,83.56,6.38
Bengaluru,2021,7,16,4.842,23.49,82.08,5.01
Bengaluru,2021,7,17,4.661,22.87,86.8,4.73
Bengaluru,2021,7,18,3.1682,22.52,88.74,6.31
Bengaluru,2021,7,19,4.3361,23.4,81.26,6.33
Bengaluru,2021,7,20,5.279,23.27,80.76,7.42
Bengaluru,2021,7,21,2.9873,23.1,80.93,7.14
Bengaluru,2021,7,22,2.6215,22.42,83.54,8.87
Bengaluru,2021,7,23,2.5178,23.44,79.71,7.6
Bengaluru,2021,7,24,4.7614,23.8,80.99,6.21
Bengaluru,2021,7,25,5.0815,22.95,84.99,6.22
Bengaluru,2021,7,26,4.9579,22.92,83.06,5.94
Bengaluru,2021,7,27,5.371,23.17,80.97,5.95
Bengaluru,2021,7,28,5.6258,23.61,78.15,6.41
Bengaluru,2021,7,29,5.3669,23.23,79.96,6.2
Bengaluru,2021,7,30,5.3597,22.82,82.26,5.86
Bengaluru,2021,7,31,4.8667,23.24,80.53,5.86
Bengaluru,2021,8,1,4.6745,23.3,79.24,5.97
Bengaluru,2021,8,2,5.1634,23.14,76.92,6.27
Bengaluru,2021,8,3,4.4971,23.27,79.09,5.7
Bengaluru,2021,8,4,3.9372,23.44,79.82,6.26
Bengaluru,2021,8,5,4.1294,23.58,79.41,6.28
Bengaluru,2021,8,6,4.7016,23.92,79.98,5.95
Bengaluru,2021,8,7,5.484,24.01,81.77,5.01
Bengaluru,2021,8,8,6.0499,24.11,80.69,3.15
Bengaluru,2021,8,9,5.8111,24.12,81.35,3.28
Bengaluru,2021,8,10,4.127,22.65,86.33,4.55
Bengaluru,2021,8,11,4.8962,23.5,82.8,3.58
Bengaluru,2021,8,12,3.563,22.74,85.15,4.66
Bengaluru,2021,8,13,4.6555,23.14,82.43,4.82
Bengaluru,2021,8,14,5.2872,22.52,83.69,4.77
Bengaluru,2021,8,15,4.6128,22.19,81.94,5.23
Bengaluru,2021,8,16,4.3922,22.87,79.91,4.55
Bengaluru,2021,8,17,4.4309,23.51,78.24,4.16
Bengaluru,2021,8,18,4.824,22.99,77.37,4.57
Bengaluru,2021,8,19,4.9817,22.29,77.31,5.54
Bengaluru,2021,8,20,5.813,22.36,79.88,3.67
Bengaluru,2021,8,21,4.4621,22.4,81.17,2.38
Bengaluru,2021,8,22,5.7125,23.2,79.65,1.85
Bengaluru,2021,8,23,5.0496,23.02,85.11,1.7
Bengaluru,2021,8,24,6.0187,23.54,80.21,2.66
Bengaluru,2021,8,25,5.7538,23.62,80.26,3.56
Bengaluru,2021,8,26,6.21,24,82.53,2.03
Bengaluru,2021,8,27,4.9428,23.41,86,3.39
Bengaluru,2021,8,28,4.2442,22.79,83.01,4.61
Bengaluru,2021,8,29,3.5102,22.48,77.98,5.46
Bengaluru,2021,8,30,4.469,22,80.41,5.28
Bengaluru,2021,8,31,5.497,23.3,77.63,4.05
Bengaluru,2021,9,1,5.2596,23.25,80,2.66
Bengaluru,2021,9,2,4.0392,22.49,87.06,2.5
Bengaluru,2021,9,3,4.003,22.6,80.97,3.89
Bengaluru,2021,9,4,3.6026,22.14,86.15,4.38
Bengaluru,2021,9,5,4.351,22.58,83.12,5.46
Bengaluru,2021,9,6,4.812,21.93,80.18,6.55
Bengaluru,2021,9,7,4.2259,22.02,81.85,5.92
Bengaluru,2021,9,8,4.7215,22.68,83.53,5.43
Bengaluru,2021,9,9,5.4166,23,81.33,4.7
Bengaluru,2021,9,10,5.1502,22.98,82.59,4.72
Bengaluru,2021,9,11,4.969,22.93,83.35,5.2
Bengaluru,2021,9,12,4.7962,23.13,82.17,6.2
Bengaluru,2021,9,13,4.3231,23.1,83.4,6.63
Bengaluru,2021,9,14,4.9406,23.62,82,4.89
Bengaluru,2021,9,15,5.3777,23.5,82.63,3.88
Bengaluru,2021,9,16,5.7838,23.54,82.44,3.8
Bengaluru,2021,9,17,6.6881,23.87,79.02,3.23
Bengaluru,2021,9,18,5.9998,24.22,76.14,2.55
Bengaluru,2021,9,19,6.0173,23.56,82.01,2.08
Bengaluru,2021,9,20,4.8094,23.36,85.24,2.25
Bengaluru,2021,9,21,5.9503,23.07,83.55,3.66
Bengaluru,2021,9,22,4.9217,23.12,83,3.62
Bengaluru,2021,9,23,4.9896,23.03,83.65,2.96
Bengaluru,2021,9,24,5.4504,23.78,82.11,2.71
Bengaluru,2021,9,25,4.6298,23.18,85.86,2.89
Bengaluru,2021,9,26,4.9788,21.95,86.96,4.02
Bengaluru,2021,9,27,4.643,22.83,82.78,5.47
Bengaluru,2021,9,28,4.4962,21.58,84.45,5.14
Bengaluru,2021,9,29,5.2126,22.27,81.71,4.17
Bengaluru,2021,9,30,5.586,23.26,78.63,1.99
Bengaluru,2021,10,1,4.2794,23.7,82.97,2.36
Bengaluru,2021,10,2,4.6603,23.33,85.5,2.92
Bengaluru,2021,10,3,4.7945,23.14,83.19,3.2
Bengaluru,2021,10,4,5.4202,22.97,85.5,2.46
Bengaluru,2021,10,5,3.6346,23.05,87.12,2.2
Bengaluru,2021,10,6,3.4462,22.78,87.53,2.39
Bengaluru,2021,10,7,5.6971,24.06,81.66,2.11
Bengaluru,2021,10,8,4.5924,23.33,88.97,2.82
Bengaluru,2021,10,9,3.2652,22.96,88.74,3.74
Bengaluru,2021,10,10,5.4329,22.77,87.04,3.27
Bengaluru,2021,10,11,4.7558,23.23,84.75,2.15
Bengaluru,2021,10,12,4.9682,22.59,87.1,2.29
Bengaluru,2021,10,13,4.7009,22.56,87.22,3.5
Bengaluru,2021,10,14,5.293,23.36,82.94,2.23
Bengaluru,2021,10,15,4.0649,23.4,86.61,1.27
Bengaluru,2021,10,16,4.4722,23.58,87.46,2.46
Bengaluru,2021,10,17,4.0879,22.22,90.53,2.62
Bengaluru,2021,10,18,3.5426,23.13,87.69,3.36
Bengaluru,2021,10,19,5.2997,22.87,84.43,1.89
Bengaluru,2021,10,20,3.7586,23.16,86.4,2.01
Bengaluru,2021,10,21,4.9613,22.99,89.36,1.7
Bengaluru,2021,10,22,5.4372,23.17,86.9,2.18
Bengaluru,2021,10,23,5.1478,22.89,86.19,2.24
Bengaluru,2021,10,24,5.5769,22.46,85,1.6
Bengaluru,2021,10,25,3.8482,22.13,86.76,2.64
Bengaluru,2021,10,26,3.9588,22.41,85.3,2.14
Bengaluru,2021,10,27,3.8105,21.92,84.5,2.84
Bengaluru,2021,10,28,4.1246,21.65,82.91,2.98
Bengaluru,2021,10,29,3.6852,21.39,87.46,3.2
Bengaluru,2021,10,30,4.0531,22.05,87.82,3.77
Bengaluru,2021,10,31,3.9818,22.04,88.62,3.26
Bengaluru,2021,11,1,3.6523,21.71,89.69,3.36
Bengaluru,2021,11,2,3.4872,21.42,88.4,4.69
Bengaluru,2021,11,3,3.5174,21.73,87.75,3.59
Bengaluru,2021,11,4,4.0723,22.05,88.06,2.75
Bengaluru,2021,11,5,3.919,22.22,85.96,1.45
Bengaluru,2021,11,6,4.4467,21.69,88.94,2.38
Bengaluru,2021,11,7,3.3211,21.56,90.23,3.51
Bengaluru,2021,11,8,2.0652,20.57,93.34,3.04
Bengaluru,2021,11,9,3.9665,20.54,89.66,2.52
Bengaluru,2021,11,10,2.6122,19.8,86.38,3.08
Bengaluru,2021,11,11,2.0419,18.65,90.86,5.9
Bengaluru,2021,11,12,1.8554,19.87,92.88,5.6
Bengaluru,2021,11,13,2.31,22.57,84.72,1.24
Bengaluru,2021,11,14,3.4291,22.32,90.28,1.88
Bengaluru,2021,11,15,3.8275,22.98,88.16,1.93
Bengaluru,2021,11,16,3.521,22.48,89.35,3.31
Bengaluru,2021,11,17,4.0231,22.08,89.94,2.67
Bengaluru,2021,11,18,0.96,19.7,92.65,5.03
Bengaluru,2021,11,19,2.3006,21.89,93.42,5.46
Bengaluru,2021,11,20,3.1109,22.08,91.97,3.81
Bengaluru,2021,11,21,4.2996,21.76,82.52,2.77
Bengaluru,2021,11,22,3.7742,21.55,87.6,2.37
Bengaluru,2021,11,23,5.0179,22.13,88.97,2.65
Bengaluru,2021,11,24,4.6042,21.98,86.12,2.84
Bengaluru,2021,11,25,4.1134,21.12,88.19,3.78
Bengaluru,2021,11,26,3.2292,21.29,87.03,4.19
Bengaluru,2021,11,27,2.2764,20.8,89.97,4.6
Bengaluru,2021,11,28,2.6657,20.03,91.44,4.53
Bengaluru,2021,11,29,2.2615,20.25,90.37,4.56
Bengaluru,2021,11,30,3.8858,21.02,88.26,3.98
Bengaluru,2021,12,1,3.4258,21.71,87.75,4.57
Bengaluru,2021,12,2,3.294,21.8,85.94,3.13
Bengaluru,2021,12,3,3.7639,21.18,84.92,1.92
Bengaluru,2021,12,4,3.9031,21.72,80.07,1.02
Bengaluru,2021,12,5,4.1981,22.22,82.17,1.83
Bengaluru,2021,12,6,3.3298,21.46,86.94,2.01
Bengaluru,2021,12,7,3.7644,21.62,85.32,3.19
Bengaluru,2021,12,8,5.1072,20.68,82.77,3.12
Bengaluru,2021,12,9,3.1114,21.88,85.37,2.52
Bengaluru,2021,12,10,5.5123,20.57,85.14,3.9
Bengaluru,2021,12,11,3.6218,20.82,87.6,4.22
Bengaluru,2021,12,12,3.5129,20.66,87.26,4.57
Bengaluru,2021,12,13,3.2383,20.9,87.83,4.19
Bengaluru,2021,12,14,3.4613,20.11,87.69,4.34
Bengaluru,2021,12,15,3.2666,20.14,85.28,3.94
Bengaluru,2021,12,16,4.663,19.96,84.29,3.72
Bengaluru,2021,12,17,5.1302,19.69,82.23,2.99
Bengaluru,2021,12,18,4.9493,18.22,80.39,3.44
Bengaluru,2021,12,19,5.3734,17.08,79.4,3.45
Bengaluru,2021,12,20,5.5649,17.15,81.45,3.11
Bengaluru,2021,12,21,5.2625,18.15,74,1.7
Bengaluru,2021,12,22,4.8286,17.69,78.01,2.36
Bengaluru,2021,12,23,5.0614,17.96,76.31,2.23
Bengaluru,2021,12,24,5.3522,17.61,73.09,2.42
Bengaluru,2021,12,25,5.477,18.31,77.05,2.49
Bengaluru,2021,12,26,5.3986,18.7,80.71,2.73
Bengaluru,2021,12,27,5.6186,18.48,81.15,3.09
Bengaluru,2021,12,28,5.4958,18.48,82.94,3.33
Bengaluru,2021,12,29,5.2567,18.96,82.45,3.35
Bengaluru,2021,12,30,4.4986,19.49,83.39,3.94
Bengaluru,2021,12,31,2.7641,20.63,86.54,5.22
Bengaluru,2022,1,1,3.5268,20.72,85.66,4.83
Bengaluru,2022,1,2,5.2426,20.2,83.39,4.33
Bengaluru,2022,1,3,5.2183,19.63,78.96,3.2
Bengaluru,2022,1,4,5.2294,19.48,81.36,3.14
Bengaluru,2022,1,5,5.3335,19.59,77.66,1.75
Bengaluru,2022,1,6,5.3654,19.83,80.79,2.87
Bengaluru,2022,1,7,4.7546,20.39,81.7,3.29
Bengaluru,2022,1,8,4.2442,20.76,81.81,2.88
Bengaluru,2022,1,9,4.8134,20.89,80.97,3
Bengaluru,2022,1,10,4.9646,20.22,77.92,3.18
Bengaluru,2022,1,11,5.4473,20.61,77.77,3.06
Bengaluru,2022,1,12,4.7006,21.12,80.29,2.98
Bengaluru,2022,1,13,5.2094,21.43,79.51,2.89
Bengaluru,2022,1,14,5.0172,21.59,78.49,2.35
Bengaluru,2022,1,15,5.3712,22.13,73.33,1.41
Bengaluru,2022,1,16,4.674,21.72,78.88,3.53
Bengaluru,2022,1,17,4.9822,21.22,78.42,3.94
Bengaluru,2022,1,18,5.0851,20.6,75.65,3.18
Bengaluru,2022,1,19,5.687,20.16,72.14,2.77
Bengaluru,2022,1,20,5.9009,20.17,63.92,2.22
Bengaluru,2022,1,21,5.9647,21.21,63.12,2.06
Bengaluru,2022,1,22,6.143,20.62,65.11,2.64
Bengaluru,2022,1,23,6.1901,20.01,69.45,2.65
Bengaluru,2022,1,24,6.3115,20.13,62.8,2.18
Bengaluru,2022,1,25,5.5433,20.92,71.47,1.54
Bengaluru,2022,1,26,4.7976,21.42,81.19,2.83
Bengaluru,2022,1,27,4.5398,21.49,75.83,3.91
Bengaluru,2022,1,28,3.7793,20.75,73.84,4.69
Bengaluru,2022,1,29,4.4222,21.24,74.44,4.12
Bengaluru,2022,1,30,5.0426,22.71,71.88,1.35
Bengaluru,2022,1,31,5.6866,23.6,69.69,1.81
Bengaluru,2022,2,1,5.3765,23.02,70.03,2.51
Bengaluru,2022,2,2,5.7886,22.24,65.8,2.47
Bengaluru,2022,2,3,4.8977,21.57,69.01,2.72
Bengaluru,2022,2,4,6.3701,22.14,63.54,2.8
Bengaluru,2022,2,5,6.1272,22.14,66.78,2.84
Bengaluru,2022,2,6,4.8401,22.92,71.58,3.79
Bengaluru,2022,2,7,5.3405,22.54,69.43,2.39
Bengaluru,2022,2,8,5.471,22.43,66.73,2.39
Bengaluru,2022,2,9,6.0715,21.81,66.42,3.72
Bengaluru,2022,2,10,6.2914,21.45,57.94,3.49
Bengaluru,2022,2,11,6.4018,21.69,56.93,5.02
Bengaluru,2022,2,12,6.2873,22.06,63.41,4.31
Bengaluru,2022,2,13,6.0274,21.41,61.85,3.78
Bengaluru,2022,2,14,5.3316,21.72,63.43,2.95
Bengaluru,2022,2,15,5.0004,22.15,66.03,3.02
Bengaluru,2022,2,16,5.3117,22.76,62.5,2.14
Bengaluru,2022,2,17,5.9364,22.68,62.15,2.65
Bengaluru,2022,2,18,6.3096,22.71,61.18,4.11
Bengaluru,2022,2,19,6.5026,22.97,58.34,4.28
Bengaluru,2022,2,20,6.6029,23.8,55.62,1.95
Bengaluru,2022,2,21,6.4308,24.62,60.03,2.09
Bengaluru,2022,2,22,5.5358,24.97,56.08,3.63
Bengaluru,2022,2,23,6.6211,23.45,58.48,4.74
Bengaluru,2022,2,24,7.0562,22.54,54.16,3.51
Bengaluru,2022,2,25,6.8947,22.44,49.27,4.04
Bengaluru,2022,2,26,7.3152,21.63,54.72,3.9
Bengaluru,2022,2,27,7.1381,23.31,58.58,3.45
Bengaluru,2022,2,28,7.3008,22.87,53.38,3.17
Bengaluru,2022,3,1,7.14,23.43,49.46,4.09
Bengaluru,2022,3,2,6.4236,22.92,38.76,4.57
Bengaluru,2022,3,3,6.8455,22.8,40.86,5.12
Bengaluru,2022,3,4,7.0046,23.39,36.74,5.05
Bengaluru,2022,3,5,7.0596,23.82,45.38,5.07
Bengaluru,2022,3,6,6.4162,23.9,52.91,5.55
Bengaluru,2022,3,7,4.1146,23.23,54.4,5.28
Bengaluru,2022,3,8,6.7735,24.97,49.96,4.2
Bengaluru,2022,3,9,6.6766,25.82,45.63,3.6
Bengaluru,2022,3,10,7.0646,25.83,40.23,4.72
Bengaluru,2022,3,11,6.9007,25.63,32.85,5.22
Bengaluru,2022,3,12,7.2238,25.81,30.83,5.05
Bengaluru,2022,3,13,6.8018,25.37,34.05,4.79
Bengaluru,2022,3,14,6.575,26.4,37.56,3.65
Bengaluru,2022,3,15,5.9398,26.72,35.25,3
Bengaluru,2022,3,16,6.1219,26.47,36.02,3.58
Bengaluru,2022,3,17,5.9064,27.12,30.23,3.85
Bengaluru,2022,3,18,6.168,27.81,33.16,2.83
Bengaluru,2022,3,19,5.8178,28.46,35.43,2.58
Bengaluru,2022,3,20,4.8415,26.19,57.19,2.45
Bengaluru,2022,3,21,5.9177,26.76,58.02,1.84
Bengaluru,2022,3,22,4.8502,26.26,62.97,2.28
Bengaluru,2022,3,23,4.9973,27.65,54.59,2.68
Bengaluru,2022,3,24,4.8478,27.35,56.16,1.79
Bengaluru,2022,3,25,4.6968,27.88,49.84,2.86
Bengaluru,2022,3,26,5.6491,28.27,49.76,3.32
Bengaluru,2022,3,27,6.0137,28.81,48.62,4.58
Bengaluru,2022,3,28,6.2642,28.85,47.73,3.95
Bengaluru,2022,3,29,6.1651,29.64,43.4,3.36
Bengaluru,2022,3,30,5.8032,30,40.22,3.16
Bengaluru,2022,3,31,6.1174,30.16,38.39,3.35
Bengaluru,2022,4,1,5.2836,29.91,38.47,4.01
Bengaluru,2022,4,2,5.8104,28.72,43.09,4.16
Bengaluru,2022,4,3,6.5561,28.59,44.73,4.83
Bengaluru,2022,4,4,6.6389,28.61,46.34,4.75
Bengaluru,2022,4,5,6.7867,28.07,44.87,5.26
Bengaluru,2022,4,6,6.9869,28.11,40.52,4.69
Bengaluru,2022,4,7,6.9281,27.39,48.96,4.67
Bengaluru,2022,4,8,6.1442,28.1,52.25,4.34
Bengaluru,2022,4,9,6.191,27.96,53.89,3.82
Bengaluru,2022,4,10,4.5398,28.56,44.78,4.43
Bengaluru,2022,4,11,6.2246,27.88,47.5,3.73
Bengaluru,2022,4,12,5.531,29.05,44.14,4
Bengaluru,2022,4,13,4.0855,27.56,56.46,3.64
Bengaluru,2022,4,14,4.6085,25.23,62.32,2.81
Bengaluru,2022,4,15,6.876,27.76,56.89,1.23
Bengaluru,2022,4,16,6.9562,28.72,54.39,2.43
Bengaluru,2022,4,17,6.5347,26.82,65.49,2.73
Bengaluru,2022,4,18,6.0984,26.48,60.74,3.53
Bengaluru,2022,4,19,6.1814,26.05,66.78,2.78
Bengaluru,2022,4,20,6.7738,28.1,55.37,3.1
Bengaluru,2022,4,21,7.1846,27.45,59.52,3.71
Bengaluru,2022,4,22,6.8038,26.78,61.66,3.64
Bengaluru,2022,4,23,5.496,25.93,65.9,3.57
Bengaluru,2022,4,24,6.4428,27.73,52.58,2.97
Bengaluru,2022,4,25,7.0882,27.65,53.84,2.98
Bengaluru,2022,4,26,7.1462,28.44,46.97,3.23
Bengaluru,2022,4,27,7.385,28.83,50.75,3.93
Bengaluru,2022,4,28,7.2876,29.18,49.88,3.53
Bengaluru,2022,4,29,6.7858,29.94,47.9,4.45
Bengaluru,2022,4,30,6.6233,29.98,49.96,2.63
Bengaluru,2022,5,1,6.1174,30.31,52.38,2.08
Bengaluru,2022,5,2,6.8995,28.76,62.16,2.72
Bengaluru,2022,5,3,6.8794,27.77,63.48,2.62
Bengaluru,2022,5,4,6.1505,28.44,60.84,2.88
Bengaluru,2022,5,5,5.2037,27.11,65.39,2.32
Bengaluru,2022,5,6,6.4536,27.4,62.09,1.75
Bengaluru,2022,5,7,6.0329,27.35,64.03,2.24
Bengaluru,2022,5,8,5.4852,27.81,62.57,2.47
Bengaluru,2022,5,9,4.6522,27.31,65.58,2.9
Bengaluru,2022,5,10,2.1125,26.4,68.95,5.35
Bengaluru,2022,5,11,3.7409,25.2,73.35,7.33
Bengaluru,2022,5,12,1.7938,24.54,76.26,5.8
Bengaluru,2022,5,13,3.7313,25.61,73.96,4.22
Bengaluru,2022,5,14,4.4462,25.35,76.35,3.31
Bengaluru,2022,5,15,5.4336,24.21,84.68,3.28
Bengaluru,2022,5,16,3.0094,25.13,81.11,3.34
Bengaluru,2022,5,17,4.2245,25.1,71.44,1.67
Bengaluru,2022,5,18,3.583,24.38,79.89,2.12
Bengaluru,2022,5,19,2.3282,22.64,87.21,4.99
Bengaluru,2022,5,20,4.8797,22.05,82.12,6.37
Bengaluru,2022,5,21,4.9402,23.51,75.97,5.97
Bengaluru,2022,5,22,4.8965,24.39,77.29,6
Bengaluru,2022,5,23,6.6266,25.31,75.7,4.67
Bengaluru,2022,5,24,7.1232,26.15,73.19,3.62
Bengaluru,2022,5,25,6.1416,26.3,71.36,2.38
Bengaluru,2022,5,26,6.2177,25.46,73.94,3.4
Bengaluru,2022,5,27,7.0229,24.38,76.25,4.34
Bengaluru,2022,5,28,7.2216,24.5,73.33,4.82
Bengaluru,2022,5,29,7.3958,24.83,69.24,4.22
Bengaluru,2022,5,30,6.2436,25.28,71.11,3.61
Bengaluru,2022,5,31,5.8433,23.55,78.83,4.02
Bengaluru,2022,6,1,6.0283,23.49,79.46,4.75
Bengaluru,2022,6,2,6.1488,25.09,73.28,3.04
Bengaluru,2022,6,3,6.7824,24.96,74.95,2.91
Bengaluru,2022,6,4,6.7843,24.32,75.55,3.5
Bengaluru,2022,6,5,6.3965,24.87,76.26,2.17
Bengaluru,2022,6,6,5.9563,24.37,76.62,2.16
Bengaluru,2022,6,7,4.518,24.71,76.44,3.78
Bengaluru,2022,6,8,6.7205,24.56,75.07,5.01
Bengaluru,2022,6,9,6.4265,25.28,70.31,5.2
Bengaluru,2022,6,10,6.0514,24.79,72.59,5.73
Bengaluru,2022,6,11,6.245,24.6,70.64,5.31
Bengaluru,2022,6,12,6.2458,23.66,71.84,4.66
Bengaluru,2022,6,13,6.0929,24.04,73.8,3.49
Bengaluru,2022,6,14,6.8002,24.15,78.12,3.78
Bengaluru,2022,6,15,4.8967,23.32,80.65,3.65
Bengaluru,2022,6,16,5.9342,23.18,84.05,2.02
Bengaluru,2022,6,17,6.0821,21.74,84.67,2.22
Bengaluru,2022,6,18,5.3758,22.02,86.81,2.33
Bengaluru,2022,6,19,5.7353,23.17,86.05,2.95
Bengaluru,2022,6,20,5.3738,23.2,79.53,4.37
Bengaluru,2022,6,21,4.8444,23.01,81.91,4.72
Bengaluru,2022,6,22,3.9394,22.32,85.63,3.64
Bengaluru,2022,6,23,4.4534,23.15,80.31,4.34
Bengaluru,2022,6,24,6.0874,22.26,84.76,5.66
Bengaluru,2022,6,25,3.9571,22.67,81.21,5.92
Bengaluru,2022,6,26,5.2819,23.12,79.43,6.37
Bengaluru,2022,6,27,4.843,23.81,76.61,6
Bengaluru,2022,6,28,5.1413,23.95,77.12,4.89
Bengaluru,2022,6,29,5.5906,24.13,79.52,4.35
Bengaluru,2022,6,30,4.4868,23.57,82.75,5
Bengaluru,2022,7,1,4.8552,23.2,84.03,5.05
Bengaluru,2022,7,2,4.7966,22.83,84.87,4.94
Bengaluru,2022,7,3,4.0721,23.52,81.4,5.73
Bengaluru,2022,7,4,3.8208,22.44,83.42,6.84
Bengaluru,2022,7,5,3.5762,22.37,84.1,6.51
Bengaluru,2022,7,6,2.635,22.56,81.81,6.09
Bengaluru,2022,7,7,3.1642,22.55,83.8,6.35
Bengaluru,2022,7,8,3.9317,22.27,82.37,6.99
Bengaluru,2022,7,9,3.1046,22.61,83.41,7.02
Bengaluru,2022,7,10,3.5081,22.93,80.17,7.33
Bengaluru,2022,7,11,2.8495,23.11,80.01,6.97
Bengaluru,2022,7,12,4.7652,22.79,80.38,8.08
Bengaluru,2022,7,13,3.7022,22.87,78.86,9.72
Bengaluru,2022,7,14,3.4697,22.43,78.31,10.31
Bengaluru,2022,7,15,4.0687,23.32,76.98,8.17
Bengaluru,2022,7,16,3.9778,23.57,80.63,6.66
Bengaluru,2022,7,17,4.1066,23.09,81.89,7.05
Bengaluru,2022,7,18,3.397,22.68,82.1,5.59
Bengaluru,2022,7,19,5.963,22.95,82.54,3.4
Bengaluru,2022,7,20,5.4278,23.77,81.67,2.94
Bengaluru,2022,7,21,5.0395,23.26,84.52,3.28
Bengaluru,2022,7,22,3.7154,22.51,86.68,3.87
Bengaluru,2022,7,23,4.1777,22.84,82.61,4.59
Bengaluru,2022,7,24,4.1309,22.99,80.88,4.79
Bengaluru,2022,7,25,5.3834,22.91,80.91,3.77
Bengaluru,2022,7,26,4.7441,22.22,84.1,3.92
Bengaluru,2022,7,27,4.7338,22.88,85.09,2.95
Bengaluru,2022,7,28,5.7974,24.1,78.61,1.81
Bengaluru,2022,7,29,5.9801,23.39,80.18,1.8
Bengaluru,2022,7,30,5.9842,24.39,76.57,1.27
Bengaluru,2022,7,31,4.9865,24.02,84.58,1.79
Bengaluru,2022,8,1,5.6124,23.93,84.35,2.77
Bengaluru,2022,8,2,4.5526,23.89,83.76,2.34
Bengaluru,2022,8,3,3.2885,22.77,83.4,2.71
Bengaluru,2022,8,4,2.3064,22.06,85.69,1.78
Bengaluru,2022,8,5,3.012,22.62,84.42,7.65
Bengaluru,2022,8,6,3.3806,22.5,84.33,7.87
Bengaluru,2022,8,7,3.1507,22.28,86.36,7.41
Bengaluru,2022,8,8,3.4805,22.39,85.48,8.11
Bengaluru,2022,8,9,3.852,22.49,81.48,8.81
Bengaluru,2022,8,10,4.9406,22.1,81.41,8.01
Bengaluru,2022,8,11,4.6963,22.64,82.13,6.88
Bengaluru,2022,8,12,4.6507,22.86,81.25,6.2
Bengaluru,2022,8,13,5.5267,22.2,82.48,5.01
Bengaluru,2022,8,14,4.6058,22.82,78.98,5.46
Bengaluru,2022,8,15,5.1346,23.63,78.49,4.2
Bengaluru,2022,8,16,6.3144,24.23,76.83,2.38
Bengaluru,2022,8,17,5.9726,24.05,79.47,3.32
Bengaluru,2022,8,18,5.0671,22.91,86.48,4.46
Bengaluru,2022,8,19,4.7652,23.02,84.18,5.1
Bengaluru,2022,8,20,4.8173,22.87,83.98,4.9
Bengaluru,2022,8,21,4.5955,22.87,85.15,5.05
Bengaluru,2022,8,22,4.3805,22.83,85.48,5.55
Bengaluru,2022,8,23,5.5862,23.28,83.66,4.95
Bengaluru,2022,8,24,4.343,22.86,84.98,4.57
Bengaluru,2022,8,25,3.9221,22.28,86.29,4.12
Bengaluru,2022,8,26,4.3651,22,90.52,3.42
Bengaluru,2022,8,27,4.2254,22.02,89.28,4
Bengaluru,2022,8,28,5.4823,22.53,86.92,3.68
Bengaluru,2022,8,29,3.9293,22.84,89.66,2.69
Bengaluru,2022,8,30,5.5318,23.67,86.74,2.77
Bengaluru,2022,8,31,4.9387,22.53,90.56,2.65
Bengaluru,2022,9,1,3.2592,23.1,83.85,1.56
Bengaluru,2022,9,2,5.0748,23.3,85.24,2.39
Bengaluru,2022,9,3,5.6035,24.24,82.53,1.29
Bengaluru,2022,9,4,5.4401,23.57,89.64,1.84
Bengaluru,2022,9,5,5.8433,24.12,83.96,1.22
Bengaluru,2022,9,6,4.8178,23.13,86.43,1.96
Bengaluru,2022,9,7,4.374,22.26,88.64,2.15
Bengaluru,2022,9,8,2.8634,22.06,89.52,3.94
Bengaluru,2022,9,9,4.4225,22.3,90.33,4.33
Bengaluru,2022,9,10,3.8506,22.27,88.73,5.45
Bengaluru,2022,9,11,3.9451,21.95,88.36,6.13
Bengaluru,2022,9,12,5.0959,22.07,86.68,6.84
Bengaluru,2022,9,13,4.5883,22.48,87.81,4.84
Bengaluru,2022,9,14,4.963,22.21,88.65,3.76
Bengaluru,2022,9,15,5.0366,21.9,88.61,3.83
