City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Visakhapatnam,2025,11,26,3.737,23.39,81.17,5.24
Visakhapatnam,2025,11,27,4.3726,22.53,75.48,5.67
Visakhapatnam,2025,11,28,4.591,22.67,81.48,5.49
Visakhapatnam,2025,11,29,3.6396,24.47,83.79,5.59
Visakhapatnam,2025,11,30,2.7276,24.27,87.16,6.11
Visakhapatnam,2025,12,1,1.8202,22.62,87.9,6.89
Visakhapatnam,2025,12,2,1.8691,22.98,86.6,5.05
Visakhapatnam,2025,12,3,2.6138,23.91,84.99,5.49
Visakhapatnam,2025,12,4,4.0126,23.62,83.08,5.71
Visakhapatnam,2025,12,5,4.1285,22.93,78.94,5.9
Visakhapatnam,2025,12,6,4.6022,22.25,78.61,5.24
Visakhapatnam,2025,12,7,4.7465,21.42,78.91,4.87
Visakhapatnam,2025,12,8,4.7414,21.8,76.41,4.7
Visakhapatnam,2025,12,9,4.301,21.83,72.21,5.01
Visakhapatnam,2025,12,10,4.0898,21.91,74.89,5.41
Visakhapatnam,2025,12,11,4.7009,21.37,70.37,4.78
Visakhapatnam,2025,12,12,4.607,21.5,71.25,3.91
Visakhapatnam,2025,12,13,4.6346,21.68,74.25,3.98
Visakhapatnam,2025,12,14,4.0958,21.83,79.42,4.3
Visakhapatnam,2025,12,15,4.2115,21.95,78.73,4.71
Visakhapatnam,2025,12,16,4.3692,22,77.76,4.45
Visakhapatnam,2025,12,17,4.0205,21.93,79.24,3.6
Visakhapatnam,2025,12,18,3.7937,21.51,72.62,3.76
Visakhapatnam,2025,12,19,3.7174,21.42,70.24,3.04
Visakhapatnam,2025,12,20,3.9622,21.37,74.18,3.51
Visakhapatnam,2025,12,21,3.6982,21.86,78.09,3.72
Visakhapatnam,2025,12,22,3.781,21.43,79.17,4.44
Visakhapatnam,2025,12,23,3.8016,21.32,76.77,3.77
Visakhapatnam,2025,12,24,4.1405,21.4,77.28,3.88
Visakhapatnam,2025,12,25,3.7058,21.39,75.72,4.03
Visakhapatnam,2025,12,26,3.5786,21.45,79.78,4.05
Visakhapatnam,2025,12,27,3.5851,21.66,77.97,3.18
Visakhapatnam,2025,12,28,3.8592,21.38,75.57,3.56
Visakhapatnam,2025,12,29,3.8222,21.14,77.29,4.3
Visakhapatnam,2025,12,30,3.5933,21.41,80.3,3.84
Visakhapatnam,2025,12,31,3.407,22.17,83.55,3.44
