City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Delhi,2025,1,6,1.9538,14.03,61.57,2.11
Delhi,2025,1,7,1.3056,12.53,58.99,4.2
Delhi,2025,1,8,3.7836,11.72,41.82,4.13
Delhi,2025,1,9,3.4121,13.72,34.59,1.74
Delhi,2025,1,10,2.3134,13.74,32.88,1.24
Delhi,2025,1,11,1.9841,12.18,49.01,2.72
Delhi,2025,1,12,1.4659,12.42,74.62,2.34
Delhi,2025,1,13,2.8987,13.3,69.46,3.62
Delhi,2025,1,14,3.245,13.24,48.98,2.48
Delhi,2025,1,15,1.1215,13.74,46.41,2.17
Delhi,2025,1,16,2.2543,13.22,78.08,1.52
Delhi,2025,1,17,2.9698,12.46,65.43,3.31
Delhi,2025,1,18,2.9484,13.15,44.93,2.13
Delhi,2025,1,19,3.2758,16.1,46.35,2.42
Delhi,2025,1,20,3.4944,15.84,46.96,3.97
Delhi,2025,1,21,3.8606,15.73,45.82,3.86
Delhi,2025,1,22,3.4882,16.37,50.48,2.4
Delhi,2025,1,23,3.2873,16.68,46.63,3.13
Delhi,2025,1,24,4.4983,14.34,44.5,4.3
Delhi,2025,1,25,4.1167,13.83,35.54,4.35
Delhi,2025,1,26,4.7412,13.03,32.29,3.39
Delhi,2025,1,27,4.5833,12.61,33.66,3.66
Delhi,2025,1,28,4.6606,14.52,30.52,2.62
Delhi,2025,1,29,4.3404,15.14,34.13,2.88
Delhi,2025,1,30,4.231,15.7,38.91,2.56
Delhi,2025,1,31,4.1251,16.72,41.71,2.15
Delhi,2025,2,1,3.751,17.76,39.68,2.17
Delhi,2025,2,2,3.462,16.86,48.01,2.89
Delhi,2025,2,3,4.0433,17.31,42.49,2.76
Delhi,2025,2,4,2.1864,18.36,44.6,2.19
Delhi,2025,2,5,4.6699,15.06,44.38,4.1
Delhi,2025,2,6,4.7016,14.44,35.93,4.72
Delhi,2025,2,7,4.8588,14.4,37.24,4.92
Delhi,2025,2,8,4.8266,15.54,33.55,3.92
Delhi,2025,2,9,4.8242,17.53,30.48,2.49
Delhi,2025,2,10,4.362,19.01,30.7,2.34
Delhi,2025,2,11,4.7755,19.49,33.14,2.41
Delhi,2025,2,12,4.9956,18.17,38.97,4.4
Delhi,2025,2,13,5.2306,16.98,30.39,5.55
Delhi,2025,2,14,5.1828,17.23,30.19,4.86
Delhi,2025,2,15,4.2893,18.74,34.76,3
Delhi,2025,2,16,4.6613,18.73,42.91,2.23
Delhi,2025,2,17,4.4544,20.86,35.99,1.95
Delhi,2025,2,18,4.279,20.42,36.46,2.75
Delhi,2025,2,19,4.2907,20.55,34.88,2.18
Delhi,2025,2,20,4.2468,20.54,52.68,3.91
Delhi,2025,2,21,4.6442,19.68,51.58,2.64
Delhi,2025,2,22,4.8792,17.79,48.25,3.88
Delhi,2025,2,23,5.4403,18.57,44.16,2.76
Delhi,2025,2,24,5.4103,19,42.58,2.76
Delhi,2025,2,25,4.8866,20.52,40.05,2.1
Delhi,2025,2,26,4.7659,21.59,37.94,1.46
Delhi,2025,2,27,2.0894,20.7,52.51,2.6
Delhi,2025,2,28,2.7492,19.3,68.65,3.83
Delhi,2025,3,1,4.1359,20.62,63.49,3.34
Delhi,2025,3,2,5.5037,20.6,45.89,3.75
Delhi,2025,3,3,5.5656,20.77,33.78,2.3
Delhi,2025,3,4,5.718,20.32,39.08,4.66
Delhi,2025,3,5,5.8517,17.4,29.95,7.11
Delhi,2025,3,6,6.2342,18.08,27.46,4.89
Delhi,2025,3,7,6.0809,19.71,29.36,3.2
Delhi,2025,3,8,6.2942,21.37,30.1,3.34
Delhi,2025,3,9,6.1054,23.17,28.32,2.58
Delhi,2025,3,10,5.4828,23.86,28.97,3.26
Delhi,2025,3,11,4.8535,24.95,31.41,2.39
Delhi,2025,3,12,5.4698,25.54,37.05,3.45
Delhi,2025,3,13,4.703,27.48,38,1.92
Delhi,2025,3,14,5.5416,27.97,35.16,1.9
Delhi,2025,3,15,5.0194,26.17,34.74,3.17
Delhi,2025,3,16,5.9033,24.39,36.11,3.56
Delhi,2025,3,17,6.0818,23.08,37.59,3.25
Delhi,2025,3,18,6.3149,23.01,32.91,3.18
Delhi,2025,3,19,6.5566,24.59,26.63,3.08
Delhi,2025,3,20,6.1361,25.13,25.87,3.04
Delhi,2025,3,21,6.2909,24.86,26.81,4.07
Delhi,2025,3,22,5.849,24.69,22.56,2.87
Delhi,2025,3,23,6.629,25.11,20.84,1.91
Delhi,2025,3,24,6.7697,26.4,17.23,2.29
Delhi,2025,3,25,6.6463,27.38,19.38,2.6
Delhi,2025,3,26,6.4591,30.47,19.44,1.53
Delhi,2025,3,27,5.7739,29.66,19.25,3.16
Delhi,2025,3,28,7.1167,26.13,11.72,5
Delhi,2025,3,29,6.0725,22.34,10.3,4.79
Delhi,2025,3,30,7.1299,24.53,11.33,4.4
Delhi,2025,3,31,7.2797,25.55,12.65,3.78
Delhi,2025,4,1,7.1366,25.98,16.39,3.59
Delhi,2025,4,2,7.0493,28.07,13.08,2.13
Delhi,2025,4,3,6.5074,29.69,11.41,1.34
Delhi,2025,4,4,6.6233,29.37,14.3,2.72
Delhi,2025,4,5,7.1412,28.32,19.24,3.48
Delhi,2025,4,6,6.9564,30.31,16.07,2.81
Delhi,2025,4,7,6.8064,31.6,16.86,2.94
Delhi,2025,4,8,6.5986,31.5,16.94,4.13
Delhi,2025,4,9,6.4061,32.23,22.7,2.92
Delhi,2025,4,10,5.4391,32.64,26.03,2.18
Delhi,2025,4,11,5.916,31.09,33.81,4.77
Delhi,2025,4,12,6.5362,29.21,37.59,2.49
Delhi,2025,4,13,6.5724,30.67,28.17,2.04
Delhi,2025,4,14,6.9113,30.47,25.88,3.17
Delhi,2025,4,15,6.493,30.98,29.1,3.33
Delhi,2025,4,16,6.1606,32.04,27.42,3.09
Delhi,2025,4,17,6.4706,33.11,25.1,2.98
Delhi,2025,4,18,6.5846,33.37,25.63,3.23
Delhi,2025,4,19,6.3482,33.11,29.96,6.23
Delhi,2025,4,20,6.3302,33.06,27.35,4.44
Delhi,2025,4,21,6.4654,33.41,15.3,2.79
Delhi,2025,4,22,7.6039,31.49,8.6,3.62
Delhi,2025,4,23,7.5432,31.97,11.75,3.86
Delhi,2025,4,24,7.7299,33.22,6.93,2.26
Delhi,2025,4,25,7.3795,33.22,8.1,2.76
Delhi,2025,4,26,6.0634,34.22,9.49,2.34
Delhi,2025,4,27,6.4603,33.14,12.17,2.11
Delhi,2025,4,28,6.4666,32.68,15.72,4.17
Delhi,2025,4,29,6.6672,30.9,23.65,4.43
Delhi,2025,4,30,6.461,31.55,30.42,4.44
Delhi,2025,5,1,6.0518,31.98,33.83,4.89
Delhi,2025,5,2,3.497,28.81,51.26,3.29
Delhi,2025,5,3,5.4058,28.57,52.19,2.91
Delhi,2025,5,4,5.1146,29.66,47.06,4.92
Delhi,2025,5,5,4.2862,29.2,51.07,3.68
Delhi,2025,5,6,6.2789,29.33,41.23,3.27
Delhi,2025,5,7,5.1161,31.04,42.05,3.17
Delhi,2025,5,8,5.5639,31.12,43.49,3.43
Delhi,2025,5,9,5.8716,31.33,42.01,2.57
Delhi,2025,5,10,4.5307,32.01,44.7,2.11
Delhi,2025,5,11,6.564,33.3,41.14,1.82
Delhi,2025,5,12,6.9718,34,32.25,2.86
Delhi,2025,5,13,6.2762,34.08,37.81,4.19
Delhi,2025,5,14,7.1234,33.9,37.71,2.56
Delhi,2025,5,15,7.074,35.04,27.46,2.49
Delhi,2025,5,16,7.0078,36.41,25.4,3.55
Delhi,2025,5,17,6.3053,35.78,26.85,3.8
Delhi,2025,5,18,7.2053,35.87,27.74,3.26
Delhi,2025,5,19,6.5158,35.48,23.43,3.22
Delhi,2025,5,20,6.7649,36.28,25.06,3.46
Delhi,2025,5,21,6.9365,36.9,24.03,4
Delhi,2025,5,22,6.7874,31.36,44.63,4.44
Delhi,2025,5,23,6.8388,32.68,38.75,4.24
Delhi,2025,5,24,6.2489,33.54,37.73,5.15
Delhi,2025,5,25,4.0022,30.6,54.34,3.5
Delhi,2025,5,26,5.603,31.97,48.46,3.23
Delhi,2025,5,27,6.6132,32.94,41.29,2.26
Delhi,2025,5,28,5.9364,33.92,45.99,2.22
Delhi,2025,5,29,4.6176,34.71,42.33,1.95
Delhi,2025,5,30,3.9259,34.38,42.26,1.48
Delhi,2025,5,31,5.85,34.29,33.24,2.05
Delhi,2025,6,1,4.932,32.98,40.29,4.74
Delhi,2025,6,2,6.162,31.39,46.42,1.86
Delhi,2025,6,3,4.2955,30.76,39.17,1.73
Delhi,2025,6,4,5.268,30.8,39.34,1.97
Delhi,2025,6,5,6.9379,32.28,38.34,1.44
Delhi,2025,6,6,6.7406,33.28,34.1,1.81
Delhi,2025,6,7,6.6864,34.66,31.95,2.06
Delhi,2025,6,8,6.4327,36.93,29.6,2.57
Delhi,2025,6,9,7.0109,37.85,24.42,2.58
Delhi,2025,6,10,7.2144,37.75,21.43,3.34
Delhi,2025,6,11,6.9569,37.93,22.58,2.41
Delhi,2025,6,12,6.0113,37.77,27.84,2.69
Delhi,2025,6,13,5.3856,37.99,33,3.57
Delhi,2025,6,14,6.018,36.81,34.83,2.38
Delhi,2025,6,15,4.6694,35.63,38.54,3.59
Delhi,2025,6,16,3.7464,33.25,53.61,3.45
Delhi,2025,6,17,3.7961,32.52,58.95,2.69
Delhi,2025,6,18,4.5528,29.89,74.29,2.5
Delhi,2025,6,19,5.5586,32.24,60.04,3.76
Delhi,2025,6,20,3.5496,33.21,58.38,3.65
Delhi,2025,6,21,5.4694,34.39,51.18,3.35
Delhi,2025,6,22,3.8122,34.88,49.49,1.82
Delhi,2025,6,23,4.873,34.15,53.1,2.74
Delhi,2025,6,24,3.6631,34.02,51.05,2
Delhi,2025,6,25,2.6086,34.03,51.69,4.18
Delhi,2025,6,26,5.9496,34.08,53.01,4.88
Delhi,2025,6,27,6.7207,34.7,49.95,4.41
Delhi,2025,6,28,4.0819,33.5,54.03,3.17
Delhi,2025,6,29,2.3417,32.06,64.5,2.59
Delhi,2025,6,30,1.9836,27.98,87.23,3.32
Delhi,2025,7,1,4.205,30.61,65.92,2.98
Delhi,2025,7,2,6.0535,31.8,64.87,3.26
Delhi,2025,7,3,5.6854,32.16,64.38,3.83
Delhi,2025,7,4,5.184,31.73,68.34,2.97
Delhi,2025,7,5,4.6118,32.46,64.19,2.43
Delhi,2025,7,6,3.3667,31.16,70.86,2.41
Delhi,2025,7,7,3.8988,32.05,67.35,1.73
Delhi,2025,7,8,5.4583,31.84,69.82,1.97
Delhi,2025,7,9,4.5062,30.84,71.74,2.47
Delhi,2025,7,10,3.102,28.07,84.64,3.23
Delhi,2025,7,11,4.5235,30.23,71.62,1.69
Delhi,2025,7,12,4.9747,31.18,68.06,1.96
Delhi,2025,7,13,4.9423,29.16,76.68,2.32
Delhi,2025,7,14,4.4746,28.8,81.26,5.55
Delhi,2025,7,15,4.9757,29,81.5,7.27
Delhi,2025,7,16,5.0138,28.18,78.12,4.17
Delhi,2025,7,17,4.3865,28.82,78.18,3.35
Delhi,2025,7,18,4.5,28.83,76.98,6.47
Delhi,2025,7,19,6,29.38,76.54,5.43
Delhi,2025,7,20,5.7254,31.04,70.69,3.36
Delhi,2025,7,21,2.8409,30.02,72.1,2.59
Delhi,2025,7,22,3.8326,29.39,79.71,1.96
Delhi,2025,7,23,2.0186,29.87,82.6,2.37
Delhi,2025,7,24,5.8296,31.09,74.16,2.58
Delhi,2025,7,25,5.9798,31.91,71.93,2.28
Delhi,2025,7,26,5.8668,32.27,69.54,1.59
Delhi,2025,7,27,5.1494,31.35,69.97,3.07
Delhi,2025,7,28,4.3445,29.46,77.1,1.28
Delhi,2025,7,29,2.2692,28.56,85.44,1.9
Delhi,2025,7,30,3.4735,29.34,84.33,3.39
Delhi,2025,7,31,2.4106,29.14,85.09,2.28
Delhi,2025,8,1,3.7394,29.74,81.49,1.67
Delhi,2025,8,2,4.7086,29.59,81.07,2.9
Delhi,2025,8,3,4.3567,29.19,82.74,3.07
Delhi,2025,8,4,2.5202,29.26,83.93,3.76
Delhi,2025,8,5,2.4782,28.34,88.16,3.33
Delhi,2025,8,6,5.023,28.43,82.44,2.29
Delhi,2025,8,7,6.4154,29.14,78.66,3.27
Delhi,2025,8,8,5.245,29.74,77.12,2.93
Delhi,2025,8,9,1.1544,28.42,83.7,1.96
Delhi,2025,8,10,4.2838,29.06,81.88,1.79
Delhi,2025,8,11,3.7248,29.49,82.53,2.55
Delhi,2025,8,12,4.133,29.18,83.34,2.55
Delhi,2025,8,13,4.5948,29.01,83.08,2.36
Delhi,2025,8,14,1.8487,27.34,89.8,2.62
Delhi,2025,8,15,3.0154,27.92,83.6,1.43
Delhi,2025,8,16,4.2655,28.38,83.95,2.23
Delhi,2025,8,17,3.9698,29.06,84.89,2.39
Delhi,2025,8,18,5.1017,28.01,90.4,3.18
Delhi,2025,8,19,5.2262,28.77,83.85,2.67
Delhi,2025,8,20,6.0924,28.55,84.55,3.66
Delhi,2025,8,21,5.3758,28.94,84.6,3.07
Delhi,2025,8,22,4.3255,29.52,81.54,1.48
Delhi,2025,8,23,4.4542,28.47,86.76,2.06
Delhi,2025,8,24,4.8046,28.29,86.64,3.36
Delhi,2025,8,25,2.3993,27.19,92.24,4.41
Delhi,2025,8,26,3.6698,27.86,87.58,3.99
Delhi,2025,8,27,3.811,28.73,85.08,2.02
Delhi,2025,8,28,4.2526,28.75,84.1,2.23
Delhi,2025,8,29,2.237,27.16,90.71,3.6
Delhi,2025,8,30,4.7849,27.84,89.03,3.21
Delhi,2025,8,31,1.8288,27.23,92.43,3
Delhi,2025,9,1,2.2627,26.64,91.2,4.08
Delhi,2025,9,2,2.1708,26.68,90.94,4.99
Delhi,2025,9,3,2.7994,26.81,90.66,2.85
Delhi,2025,9,4,5.0734,27.73,85.18,1.98
Delhi,2025,9,5,4.117,26.75,89.64,4.71
Delhi,2025,9,6,4.703,27.6,88.02,3.78
Delhi,2025,9,7,4.1364,27.51,88.05,3.07
Delhi,2025,9,8,5.3208,27.41,85.93,2.18
Delhi,2025,9,9,5.755,27.96,84.64,2.86
Delhi,2025,9,10,5.7182,27.33,85.49,4.49
Delhi,2025,9,11,5.7259,26.78,83.76,3.94
Delhi,2025,9,12,5.5075,27.69,81.75,2.77
Delhi,2025,9,13,5.1242,28.34,76.07,1.57
Delhi,2025,9,14,4.2576,28.41,78.05,2.2
Delhi,2025,9,15,5.7142,28.05,82.12,2.88
Delhi,2025,9,16,5.375,28.57,77.49,1.56
Delhi,2025,9,17,4.0572,28.53,80.07,1.71
Delhi,2025,9,18,4.4364,28,83.26,1.45
Delhi,2025,9,19,4.5382,28.25,81.67,2.23
Delhi,2025,9,20,5.46,27.57,79.8,2.94
Delhi,2025,9,21,5.9556,26.7,79.21,3.13
Delhi,2025,9,22,5.9621,25.97,77.63,3.14
Delhi,2025,9,23,5.9544,25.83,76.49,3.34
Delhi,2025,9,24,5.9767,26.04,73.43,3.3
Delhi,2025,9,25,5.8654,26.02,74.8,3.01
Delhi,2025,9,26,5.8898,26.34,77.33,3.16
Delhi,2025,9,27,5.2793,28.45,79.25,1.43
Delhi,2025,9,28,5.405,28.25,82.42,3.11
Delhi,2025,9,29,5.0753,27.92,82.78,2.44
Delhi,2025,9,30,1.5161,26.35,88.32,1.96
Delhi,2025,10,1,4.7321,26.77,79.51,1.22
Delhi,2025,10,2,4.1844,26.28,81.31,2.05
Delhi,2025,10,3,4.7743,26.46,83,1.8
Delhi,2025,10,4,5.0086,26.97,76.61,2.31
Delhi,2025,10,5,5.2073,26.79,67.73,1.94
Delhi,2025,10,6,1.7909,24.99,81.68,1.96
Delhi,2025,10,7,4.0385,23.76,87.72,3.03
Delhi,2025,10,8,3.5071,22.14,81.68,2.2
Delhi,2025,10,9,4.8065,21.88,78.45,2.78
Delhi,2025,10,10,5.215,22.21,67.44,1.83
Delhi,2025,10,11,4.969,22.94,61.73,1.39
Delhi,2025,10,12,5.1494,23.53,69.84,2.07
Delhi,2025,10,13,5.0998,23.99,56.77,1.25
Delhi,2025,10,14,5.1065,23.6,55.44,1.4
Delhi,2025,10,15,4.8977,23.55,55.3,1.37
Delhi,2025,10,16,4.9711,23.23,55.43,1.68
Delhi,2025,10,17,4.8492,23.72,62.22,1.28
Delhi,2025,10,18,4.5578,23.69,66.53,1.57
Delhi,2025,10,19,4.271,23.81,65.52,1.84
Delhi,2025,10,20,3.875,24.01,65.73,2
Delhi,2025,10,21,3.5482,24.04,72.68,1.58
Delhi,2025,10,22,3.8513,24.85,66.67,1.52
Delhi,2025,10,23,4.2266,24.09,55.94,1.8
Delhi,2025,10,24,4.3126,23.5,53.52,1.56
Delhi,2025,10,25,4.134,22.83,52.32,1.51
Delhi,2025,10,26,4.0265,23.09,49,1.37
Delhi,2025,10,27,1.9534,22.51,58.09,1.61
Delhi,2025,10,28,2.0203,20.95,75.55,1.7
Delhi,2025,10,29,3.4169,22.92,70.8,1.24
Delhi,2025,10,30,1.7167,23.02,78.93,1.43
Delhi,2025,10,31,3.2402,23.62,76.05,2.53
Delhi,2025,11,1,3.4433,23.21,64.18,2.51
Delhi,2025,11,2,3.5261,21.88,60.14,3.23
Delhi,2025,11,3,4.1266,21.41,53.53,3.19
Delhi,2025,11,4,3.6751,20.47,56.64,1.84
Delhi,2025,11,5,4.1554,21.47,53.4,2.25
Delhi,2025,11,6,4.4486,18.53,59.42,3.74
Delhi,2025,11,7,4.4354,17.23,52.47,3.6
Delhi,2025,11,8,4.163,16.34,50.6,3.01
Delhi,2025,11,9,3.8239,16.75,52.45,3.05
Delhi,2025,11,10,3.6763,18.08,47.78,2.17
Delhi,2025,11,11,3.5866,17.64,47.28,2.78
Delhi,2025,11,12,3.6557,16.97,53.47,3.52
Delhi,2025,11,13,3.5378,16.77,51.62,2.76
Delhi,2025,11,14,3.5479,16.94,48.65,2.52
Delhi,2025,11,15,3.51,17.13,46.68,2.71
Delhi,2025,11,16,3.9324,16.31,47.41,3.14
Delhi,2025,11,17,3.7102,16.85,45.66,2.42
Delhi,2025,11,18,3.4922,17.94,44.29,2.04
Delhi,2025,11,19,3.3286,18.32,50.34,1.72
Delhi,2025,11,20,3.1992,17.37,64.17,2.41
Delhi,2025,11,21,2.928,17.59,63.95,2.27
Delhi,2025,11,22,3.335,18.52,55.67,1.82
Delhi,2025,11,23,3.5362,18.51,46.61,1.32
Delhi,2025,11,24,3.2885,17.42,46.77,1.73
Delhi,2025,11,25,3.45,15.89,48.08,2.4
Delhi,2025,11,26,3.559,16.42,44.76,1.49
Delhi,2025,11,27,3.3324,17.79,38.62,0.79
Delhi,2025,11,28,3.0086,17.18,53.02,2.38
Delhi,2025,11,29,3.3062,16.68,54.48,3.53
Delhi,2025,11,30,3.0307,14.69,44.21,3.79
Delhi,2025,12,1,3.3936,15.52,41.43,2.13
Delhi,2025,12,2,2.9489,16.46,51.65,1.98
Delhi,2025,12,3,3.6742,14.32,47.51,3.13
Delhi,2025,12,4,3.5803,13.37,49.44,3.33
Delhi,2025,12,5,3.5249,13.62,45.56,2.42
Delhi,2025,12,6,3.6211,14.33,51.46,4
Delhi,2025,12,7,3.6307,14.68,44.86,3.6
Delhi,2025,12,8,3.7517,16.27,46.28,4.16
Delhi,2025,12,9,3.9281,14.67,47.23,4.44
Delhi,2025,12,10,3.8071,14.82,45.33,3.17
Delhi,2025,12,11,3.696,15.94,41.44,2.62
Delhi,2025,12,12,3.3228,16.11,43.09,2.09
Delhi,2025,12,13,2.6616,16.52,51.18,1.49
Delhi,2025,12,14,2.4518,17.01,50.34,1.39
Delhi,2025,12,15,2.7156,16.32,50.13,2.53
Delhi,2025,12,16,3.6221,14.36,53.83,3.87
Delhi,2025,12,17,3.3535,14.9,52.28,3.14
Delhi,2025,12,18,2.1554,14.97,64.01,2.12
Delhi,2025,12,19,2.5032,15.45,59.12,2.53
Delhi,2025,12,20,1.667,14.61,47.18,1.74
Delhi,2025,12,21,1.8982,13.95,55.99,2.01
Delhi,2025,12,22,2.0573,15.97,59.08,1.16
Delhi,2025,12,23,3.2671,16.15,60.92,3.55
Delhi,2025,12,24,3.833,13.76,57.15,4.01
Delhi,2025,12,25,3.5335,14.21,48.2,1.95
Delhi,2025,12,26,2.8954,14.57,46.98,1.52
Delhi,2025,12,27,2.3846,13.95,47.65,1.81
Delhi,2025,12,28,2.0813,13.37,47.97,2.04
Delhi,2025,12,29,1.4858,14.25,45.59,2.17
Delhi,2025,12,30,2.4972,14.64,40.85,2.19
Delhi,2025,12,31,1.5086,13.62,51.12,2.5
